chartId,stack,family,heroPosition,villainPosition,hand,appAction,sourceAction,sourceStatus,sourceFile,sourceReference,cellSource,matchYesNo,isHighRiskHand,changedYesNo,reason
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A9s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A8s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A7s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A6s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A5s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A4s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A3s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A2s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,AKo,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,AQo,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,AJo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,ATo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A9o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A8o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A7o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A6o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A5o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A4o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A3o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,A2o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,KQs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,KJs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,KTs,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,K9s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,KQo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,KJo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,KTo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,QJs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,QTs,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,Q9s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,QJo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,QTo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,JTs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,J9s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,JTo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,T9s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,98s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,87s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,76s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,65s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_HJ_3bet,40,VS_3BET,MP,HJ,54s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,AA,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,KK,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,QQ,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,JJ,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,TT,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,99,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,88,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,77,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,66,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,55,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,44,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,33,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,22,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,AKs,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,AQs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,AJs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,ATs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A9s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A8s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A7s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A6s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A5s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A4s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A3s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A2s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,AKo,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,AQo,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,AJo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,ATo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A9o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A8o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A7o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A6o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A5o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A4o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A3o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,A2o,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,KQs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,KJs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,KTs,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,K9s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,KQo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,KJo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,KTo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,QJs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,QTs,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,Q9s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,QJo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,QTo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,JTs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,J9s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,JTo,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,T9s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,98s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,87s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,76s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,65s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_CO_3bet,40,VS_3BET,MP,CO,54s,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,AA,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,KK,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,QQ,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,JJ,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,TT,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,99,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,88,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,77,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,66,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,55,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
40:MP_vs_BTN_3bet,40,VS_3BET,MP,BTN,44,FOLD,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
